date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:49:05	631354/631354	---M--	200	added ('OK')	image/jpeg	etag:%229a23a-5ffbb18cc07da%22	http://www.dantata-sawoe.com/images/directors/t3.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/directors/t3.jpg	(from http://www.dantata-sawoe.com/board-of-directors)
15:49:15	548766/548766	---M--	200	added ('OK')	image/jpeg	etag:%2285f9e-5ffbb1957215f%22	http://www.dantata-sawoe.com/images/directors/t5.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/directors/t5.jpg	(from http://www.dantata-sawoe.com/board-of-directors)
15:49:27	505592/505592	---M--	200	added ('OK')	image/jpeg	etag:%227b6f8-5ffbb196d35af%22	http://www.dantata-sawoe.com/images/directors/t6.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/directors/t6.jpg	(from http://www.dantata-sawoe.com/board-of-directors)
15:49:30	146377/146377	---M--	200	added ('OK')	image/jpeg	etag:%2223bc9-5ffbb23a9920c%22	http://www.dantata-sawoe.com/images/services/roads/p1.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/services/roads/p1.jpg	(from http://www.dantata-sawoe.com/road-airstrip-highway-bridge)
15:49:34	104294/104294	---M--	200	added ('OK')	image/jpeg	etag:%2219766-5ffbb23bd50dd%22	http://www.dantata-sawoe.com/images/services/roads/p2.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/services/roads/p2.jpg	(from http://www.dantata-sawoe.com/road-airstrip-highway-bridge)
15:49:39	564946/564946	---M--	200	added ('OK')	image/jpeg	etag:%2289ed2-5ffbb19a339f0%22	http://www.dantata-sawoe.com/images/directors/t7.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/directors/t7.jpg	(from http://www.dantata-sawoe.com/board-of-directors)
15:49:39	92532/92532	---M--	200	added ('OK')	image/jpeg	etag:%2216974-5ffbb23cbeeb4%22	http://www.dantata-sawoe.com/images/services/roads/p3.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/services/roads/p3.jpg	(from http://www.dantata-sawoe.com/road-airstrip-highway-bridge)
15:49:45	538564/538564	---M--	200	added ('OK')	image/jpeg	etag:%22837c4-5ffbb19a38807%22	http://www.dantata-sawoe.com/images/directors/t8.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/directors/t8.jpg	(from http://www.dantata-sawoe.com/board-of-directors)
15:49:46	81779/81779	---M--	200	added ('OK')	image/jpeg	etag:%2213f73-5ffbb23d25782%22	http://www.dantata-sawoe.com/images/services/roads/p4.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/services/roads/p4.jpg	(from http://www.dantata-sawoe.com/road-airstrip-highway-bridge)
15:49:57	143684/143684	---M--	200	added ('OK')	image/jpeg	etag:%2223144-5ffbb23e988f5%22	http://www.dantata-sawoe.com/images/services/roads/p5.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/services/roads/p5.jpg	(from http://www.dantata-sawoe.com/road-airstrip-highway-bridge)
15:49:58	78249/78249	---M--	200	added ('OK')	image/jpeg	etag:%22131a9-5ffbb23e72bfc%22	http://www.dantata-sawoe.com/images/services/roads/p6.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/services/roads/p6.jpg	(from http://www.dantata-sawoe.com/road-airstrip-highway-bridge)
15:50:04	100502/100502	---M--	200	added ('OK')	image/jpeg	etag:%2218896-5ffbb22a0400e%22	http://www.dantata-sawoe.com/images/services/house/p1.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/services/house/p1.jpg	(from http://www.dantata-sawoe.com/residential-industrial-building-construction)
15:50:10	79552/79552	---M--	200	added ('OK')	image/jpeg	etag:%22136c0-5ffbb22a00dbe%22	http://www.dantata-sawoe.com/images/services/house/p2.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/services/house/p2.jpg	(from http://www.dantata-sawoe.com/residential-industrial-building-construction)
15:50:12	102028/102028	---M--	200	added ('OK')	image/jpeg	etag:%2218e8c-5ffbb22b41645%22	http://www.dantata-sawoe.com/images/services/house/p3.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/services/house/p3.jpg	(from http://www.dantata-sawoe.com/residential-industrial-building-construction)
15:50:18	108808/108808	---M--	200	added ('OK')	image/jpeg	etag:%221a908-5ffbb22caf991%22	http://www.dantata-sawoe.com/images/services/house/p4.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/services/house/p4.jpg	(from http://www.dantata-sawoe.com/residential-industrial-building-construction)
15:50:19	84663/84663	---M--	200	added ('OK')	image/jpeg	etag:%2214ab7-5ffbb22c99214%22	http://www.dantata-sawoe.com/images/services/house/p5.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/services/house/p5.jpg	(from http://www.dantata-sawoe.com/residential-industrial-building-construction)
15:50:19	100065/100065	---M--	200	added ('OK')	image/jpeg	etag:%22186e1-5ffbb22e13129%22	http://www.dantata-sawoe.com/images/services/house/p6.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/services/house/p6.jpg	(from http://www.dantata-sawoe.com/residential-industrial-building-construction)
15:50:25	159997/159997	---M--	200	added ('OK')	image/jpeg	etag:%22270fd-5ffbb23ff5321%22	http://www.dantata-sawoe.com/images/services/roads/p7.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/services/roads/p7.jpg	(from http://www.dantata-sawoe.com/infrastructural-town-development)
15:50:31	151076/151076	---M--	200	added ('OK')	image/jpeg	etag:%2224e24-5ffbb240b653b%22	http://www.dantata-sawoe.com/images/services/roads/p8.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/services/roads/p8.jpg	(from http://www.dantata-sawoe.com/infrastructural-town-development)
15:50:31	59167/59167	---M--	200	added ('OK')	image/jpeg	etag:%22e71f-5ffbb232bd6d8%22	http://www.dantata-sawoe.com/images/services/irrig/dam.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/services/irrig/dam.jpg	(from http://www.dantata-sawoe.com/irrigation-drainage)
15:50:43	178332/178332	---M--	200	added ('OK')	image/jpeg	etag:%222b89c-5ffbb232a7ee6%22	http://www.dantata-sawoe.com/images/services/irrig/irr0.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/services/irrig/irr0.jpg	(from http://www.dantata-sawoe.com/irrigation-drainage)
15:50:50	153241/153241	---M--	200	added ('OK')	image/jpeg	etag:%2225699-5ffbb251b9c68%22	http://www.dantata-sawoe.com/images/services/water/p1.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/services/water/p1.jpg	(from http://www.dantata-sawoe.com/water-treatment)
15:50:56	146377/146377	---M--	200	added ('OK')	image/jpeg	etag:%2223bc9-5ffbb20706827%22	http://www.dantata-sawoe.com/images/projects/roads/p1.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/projects/roads/p1.jpg	(from http://www.dantata-sawoe.com/projects)
15:50:56	175182/175182	---M--	200	added ('OK')	image/jpeg	etag:%222ac4e-5ffbb24f5b964%22	http://www.dantata-sawoe.com/images/services/water/p2.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/services/water/p2.jpg	(from http://www.dantata-sawoe.com/water-treatment)
15:50:57	92532/92532	---M--	200	added ('OK')	image/jpeg	etag:%2216974-5ffbb209481d8%22	http://www.dantata-sawoe.com/images/projects/roads/p3.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/projects/roads/p3.jpg	(from http://www.dantata-sawoe.com/projects)
15:51:04	81779/81779	---M--	200	added ('OK')	image/jpeg	etag:%2213f73-5ffbb2097ae67%22	http://www.dantata-sawoe.com/images/projects/roads/p4.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/projects/roads/p4.jpg	(from http://www.dantata-sawoe.com/projects)
15:51:04	104294/104294	---M--	200	added ('OK')	image/jpeg	etag:%2219766-5ffbb208595b8%22	http://www.dantata-sawoe.com/images/projects/roads/p2.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/projects/roads/p2.jpg	(from http://www.dantata-sawoe.com/projects)
15:51:05	143684/143684	---M--	200	added ('OK')	image/jpeg	etag:%2223144-5ffbb20b072c3%22	http://www.dantata-sawoe.com/images/projects/roads/p5.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/projects/roads/p5.jpg	(from http://www.dantata-sawoe.com/projects)
15:51:11	78249/78249	---M--	200	added ('OK')	image/jpeg	etag:%22131a9-5ffbb20a990f9%22	http://www.dantata-sawoe.com/images/projects/roads/p6.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/projects/roads/p6.jpg	(from http://www.dantata-sawoe.com/projects)
15:51:19	151076/151076	---M--	200	added ('OK')	image/jpeg	etag:%2224e24-5ffbb20ee1b6d%22	http://www.dantata-sawoe.com/images/projects/roads/p8.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/projects/roads/p8.jpg	(from http://www.dantata-sawoe.com/projects)
15:51:24	159997/159997	---M--	200	added ('OK')	image/jpeg	etag:%22270fd-5ffbb20bcda23%22	http://www.dantata-sawoe.com/images/projects/roads/p7.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/projects/roads/p7.jpg	(from http://www.dantata-sawoe.com/projects)
15:51:29	153241/153241	---M--	200	added ('OK')	image/jpeg	etag:%2225699-5ffbb21c1c35d%22	http://www.dantata-sawoe.com/images/projects/water/p1.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/projects/water/p1.jpg	(from http://www.dantata-sawoe.com/projects)
15:51:29	175182/175182	---M--	200	added ('OK')	image/jpeg	etag:%222ac4e-5ffbb21c76477%22	http://www.dantata-sawoe.com/images/projects/water/p2.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/projects/water/p2.jpg	(from http://www.dantata-sawoe.com/projects)
15:51:29	159146/159146	---M--	200	added ('OK')	image/jpeg	etag:%2226daa-5ffbb21d89ee8%22	http://www.dantata-sawoe.com/images/projects/water/p3.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/projects/water/p3.jpg	(from http://www.dantata-sawoe.com/projects)
15:51:35	59167/59167	---M--	200	added ('OK')	image/jpeg	etag:%22e71f-5ffbb1fd5a2d6%22	http://www.dantata-sawoe.com/images/projects/irrig/dam.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/projects/irrig/dam.jpg	(from http://www.dantata-sawoe.com/projects)
15:51:47	178332/178332	---M--	200	added ('OK')	image/jpeg	etag:%222b89c-5ffbb1fd97ee2%22	http://www.dantata-sawoe.com/images/projects/irrig/irr0.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/projects/irrig/irr0.jpg	(from http://www.dantata-sawoe.com/projects)
15:51:51	102028/102028	---M--	200	added ('OK')	image/jpeg	etag:%2218e8c-5ffbb1f728437%22	http://www.dantata-sawoe.com/images/projects/house/p3.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/projects/house/p3.jpg	(from http://www.dantata-sawoe.com/projects)
15:51:56	100502/100502	---M--	200	added ('OK')	image/jpeg	etag:%2218896-5ffbb1f5c7b88%22	http://www.dantata-sawoe.com/images/projects/house/p1.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/projects/house/p1.jpg	(from http://www.dantata-sawoe.com/projects)
15:51:56	79552/79552	---M--	200	added ('OK')	image/jpeg	etag:%22136c0-5ffbb1f5e8285%22	http://www.dantata-sawoe.com/images/projects/house/p2.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/projects/house/p2.jpg	(from http://www.dantata-sawoe.com/projects)
15:51:57	108808/108808	---M--	200	added ('OK')	image/jpeg	etag:%221a908-5ffbb1f790bdf%22	http://www.dantata-sawoe.com/images/projects/house/p4.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/projects/house/p4.jpg	(from http://www.dantata-sawoe.com/projects)
15:51:59	84663/84663	---M--	200	added ('OK')	image/jpeg	etag:%2214ab7-5ffbb1f865600%22	http://www.dantata-sawoe.com/images/projects/house/p5.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/projects/house/p5.jpg	(from http://www.dantata-sawoe.com/projects)
15:52:00	221/221	---M--	302	error ('Found')	text/html	date:Sat,%2018%20Nov%202023%2014:51:59%20GMT	http://www.dantata-sawoe.com/projects.php	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/projects.84.delayed	(from http://www.dantata-sawoe.com/projects)
15:52:01	100065/100065	---M--	200	added ('OK')	image/jpeg	etag:%22186e1-5ffbb1f9123d1%22	http://www.dantata-sawoe.com/images/projects/house/p6.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/projects/house/p6.jpg	(from http://www.dantata-sawoe.com/projects)
15:52:01	218/218	---M--	302	error ('Found')	text/html	date:Sat,%2018%20Nov%202023%2014:52:00%20GMT	http://www.dantata-sawoe.com/about.php	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/about.php	(from http://www.dantata-sawoe.com/career)
15:52:01	241/241	---M--	302	error ('Found')	text/html	date:Sat,%2018%20Nov%202023%2014:52:01%20GMT	http://www.dantata-sawoe.com/road-airstrip-highway-bridge.php	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/road-airstrip-highway-bridge.php	(from http://www.dantata-sawoe.com/career)
15:52:02	257/257	---M--	302	error ('Found')	text/html	date:Sat,%2018%20Nov%202023%2014:52:02%20GMT	http://www.dantata-sawoe.com/residential-industrial-building-construction.php	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/residential-industrial-building-construction.php	(from http://www.dantata-sawoe.com/career)
15:52:03	245/245	---M--	302	error ('Found')	text/html	date:Sat,%2018%20Nov%202023%2014:52:03%20GMT	http://www.dantata-sawoe.com/infrastructural-town-development.php	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/infrastructural-town-development.php	(from http://www.dantata-sawoe.com/career)
15:52:04	232/232	---M--	302	error ('Found')	text/html	date:Sat,%2018%20Nov%202023%2014:52:04%20GMT	http://www.dantata-sawoe.com/irrigation-drainage.php	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/irrigation-drainage.php	(from http://www.dantata-sawoe.com/career)
15:52:05	228/228	---M--	302	error ('Found')	text/html	date:Sat,%2018%20Nov%202023%2014:52:05%20GMT	http://www.dantata-sawoe.com/water-treatment.php	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/water-treatment.php	(from http://www.dantata-sawoe.com/career)
15:52:06	248/248	---M--	302	error ('Found')	text/html	date:Sat,%2018%20Nov%202023%2014:52:06%20GMT	http://www.dantata-sawoe.com/construction-consultancy-management.php	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/construction-consultancy-management.php	(from http://www.dantata-sawoe.com/career)
15:52:14	18872/18872	---MC-	200	added ('OK')	text/html	date:Sat,%2018%20Nov%202023%2014:52:07%20GMT	http://www.dantata-sawoe.com/construction-consultancy-management	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/construction-consultancy-management.html	(from http://www.dantata-sawoe.com/career)
15:52:14	222/222	---M--	302	error ('Found')	text/html	date:Sat,%2018%20Nov%202023%2014:52:13%20GMT	http://www.dantata-sawoe.com/job/index.php	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/job/index.8d.delayed	(from http://www.dantata-sawoe.com/career)
15:53:15	4308/4308	---MC-	200	added ('OK')	text/html	date:Sat,%2018%20Nov%202023%2014:52:14%20GMT	http://www.dantata-sawoe.com/job/index	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/job/index.html	(from http://www.dantata-sawoe.com/career)
15:53:28	291304/291304	---M--	200	added ('OK')	image/jpeg	etag:%22471e8-5ffbb1779a2d3%22	http://www.dantata-sawoe.com/images/banner/banner2.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/banner/banner2.jpg	(from http://www.dantata-sawoe.com/contact)
15:53:29	223/223	---M-Z	200	added ('OK')	text/plain	date:Mon,%2011%20Sep%202023%2019:38:00%20GMT	https://maps.googleapis.com/robots.txt		(from http://www.dantata-sawoe.com/)
15:53:35	241/241	---M--	302	error ('Found')	text/html	date:Sat,%2018%20Nov%202023%2014:53:35%20GMT	http://www.dantata-sawoe.com/road-airstrip-highway-bridge.php	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/road-airstrip-highway-bridge.90.delayed	(from http://www.dantata-sawoe.com/construction-consultancy-management)
15:53:35	257/257	---M--	302	error ('Found')	text/html	date:Sat,%2018%20Nov%202023%2014:53:35%20GMT	http://www.dantata-sawoe.com/residential-industrial-building-construction.php	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/residential-industrial-building-construction.php	(from http://www.dantata-sawoe.com/construction-consultancy-management)
15:53:36	245/245	---M--	302	error ('Found')	text/html	date:Sat,%2018%20Nov%202023%2014:53:36%20GMT	http://www.dantata-sawoe.com/infrastructural-town-development.php	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/infrastructural-town-development.php	(from http://www.dantata-sawoe.com/construction-consultancy-management)
15:53:37	232/232	---M--	302	error ('Found')	text/html	date:Sat,%2018%20Nov%202023%2014:53:37%20GMT	http://www.dantata-sawoe.com/irrigation-drainage.php	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/irrigation-drainage.php	(from http://www.dantata-sawoe.com/construction-consultancy-management)
15:53:38	228/228	---M--	302	error ('Found')	text/html	date:Sat,%2018%20Nov%202023%2014:53:38%20GMT	http://www.dantata-sawoe.com/water-treatment.php	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/water-treatment.php	(from http://www.dantata-sawoe.com/construction-consultancy-management)
15:53:39	78215/78215	---M--	200	added ('OK')	image/jpeg	etag:%2213187-5ffbb1c0eb7c6%22	http://www.dantata-sawoe.com/images/projects/project1.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/projects/project1.jpg	(from http://www.dantata-sawoe.com/construction-consultancy-management)
15:53:41	82224/82224	---M--	200	added ('OK')	image/jpeg	etag:%2214130-5ffbb1c09d954%22	http://www.dantata-sawoe.com/images/projects/project2.jpg	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/images/projects/project2.jpg	(from http://www.dantata-sawoe.com/construction-consultancy-management)
15:53:41	0/-1	---M--	302	error ('')			http://www.dantata-sawoe.com/contact.php	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/contact.97.delayed	(from http://www.dantata-sawoe.com/construction-consultancy-management)
15:53:41	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2018%20Nov%202023%2014:53:41%20GMT	http://www.dantata-sawoe.com/job/apple-icon.png	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/job/apple-icon.png	(from http://www.dantata-sawoe.com/job/index)
15:53:42	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2018%20Nov%202023%2014:53:42%20GMT	http://www.dantata-sawoe.com/job/favicon.ico	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/job/favicon.ico	(from http://www.dantata-sawoe.com/job/index)
15:53:45	140936/140936	---M--	200	added ('OK')	text/css	etag:%2222688-5ffbb343f5bba%22	http://www.dantata-sawoe.com/job/vendors/bootstrap/dist/css/bootstrap.min.css	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/job/vendors/bootstrap/dist/css/bootstrap.min.css	(from http://www.dantata-sawoe.com/job/index)
15:53:45	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2018%20Nov%202023%2014:53:45%20GMT	http://www.dantata-sawoe.com/job/vendors/font-awesome/css/font-awesome.min.css	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/job/vendors/font-awesome/css/font-awesome.min.9b.delayed	(from http://www.dantata-sawoe.com/job/index)
15:53:45	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2018%20Nov%202023%2014:53:45%20GMT	http://www.dantata-sawoe.com/job/vendors/themify-icons/css/themify-icons.css	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/job/vendors/themify-icons/css/themify-icons.css	(from http://www.dantata-sawoe.com/job/index)
15:53:46	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2018%20Nov%202023%2014:53:46%20GMT	http://www.dantata-sawoe.com/job/vendors/flag-icon-css/css/flag-icon.min.css	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/job/vendors/flag-icon-css/css/flag-icon.min.css	(from http://www.dantata-sawoe.com/job/index)
15:53:47	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2018%20Nov%202023%2014:53:47%20GMT	http://www.dantata-sawoe.com/job/vendors/selectFX/css/cs-skin-elastic.css	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/job/vendors/selectFX/css/cs-skin-elastic.css	(from http://www.dantata-sawoe.com/job/index)
15:53:48	137424/137424	---M--	200	added ('OK')	text/css	etag:%22218d0-5ffbb2704a3cb%22	http://www.dantata-sawoe.com/job/assets/css/style.css	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/job/assets/css/style.css	(from http://www.dantata-sawoe.com/job/index)
15:53:50	219/219	---M--	302	error ('Found')	text/html	date:Sat,%2018%20Nov%202023%2014:53:49%20GMT	http://www.dantata-sawoe.com/career.php	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/career.php	(from http://www.dantata-sawoe.com/job/index)
15:53:50	3206/3206	---M--	200	added ('OK')	image/png	etag:%22c86-5ffbb266fe205%22	http://www.dantata-sawoe.com/job/images/logo.png	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/job/images/logo.png	(from http://www.dantata-sawoe.com/job/index)
15:53:51	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2018%20Nov%202023%2014:53:51%20GMT	http://www.dantata-sawoe.com/job/vendors/jquery/dist/jquery.min.js	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/job/vendors/jquery/dist/jquery.min.js	(from http://www.dantata-sawoe.com/job/index)
15:53:52	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2018%20Nov%202023%2014:53:52%20GMT	http://www.dantata-sawoe.com/job/vendors/popper.js/dist/umd/popper.min.js	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/job/vendors/popper.js/dist/umd/popper.min.js	(from http://www.dantata-sawoe.com/job/index)
15:53:53	51039/51039	---M--	200	added ('OK')	application/javascript	etag:%22c75f-5ffbb34d9b3bd%22	http://www.dantata-sawoe.com/job/vendors/bootstrap/dist/js/bootstrap.min.js	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/job/vendors/bootstrap/dist/js/bootstrap.min.js	(from http://www.dantata-sawoe.com/job/index)
15:53:54	894/894	---M--	200	added ('OK')	application/javascript	etag:%2237e-5ffbb271e2364%22	http://www.dantata-sawoe.com/job/assets/js/main.js	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/job/assets/js/main.js	(from http://www.dantata-sawoe.com/job/index)
15:53:55	1312/1312	---M--	200	added ('OK')	image/png	etag:%22520-5ffbb267a425b%22	http://www.dantata-sawoe.com/job/images/twitter_corner_black.png	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/job/images/twitter_corner_black.png	(from http://www.dantata-sawoe.com/job/assets/css/style.css)
15:53:56	1342/1342	---M--	200	added ('OK')	image/png	etag:%2253e-5ffbb26821271%22	http://www.dantata-sawoe.com/job/images/twitter_corner_blue.png	/home/megadriod/websites/Presentation/www.dantata-sawoe.com/job/images/twitter_corner_blue.png	(from http://www.dantata-sawoe.com/job/assets/css/style.css)
